afraid,angry,anxious,ashamed,delighted,elated,enthusiastic,excited,Extraversion,Neuroticism,sex
0,0.0,NA,0,0,0,0,0,14.0,16.0,2.0
0,0.0,NA,0,0,1,2,1,19.0,6.0,1.0
0,0.0,NA,0,2,1,1,1,14.0,4.0,1.0
0,0.0,NA,0,0,0,0,0,4.0,7.0,2.0
0,0.0,NA,0,0,0,3,2,16.0,8.0,2.0
0,2.0,NA,0,0,0,0,0,18.0,5.0,2.0
0,0.0,NA,1,2,2,1,2,19.0,16.0,2.0
0,1.0,NA,0,3,3,2,3,17.0,5.0,2.0
2,0.0,NA,0,1,1,2,0,14.0,12.0,1.0
0,0.0,NA,0,3,3,3,3,20.0,3.0,2.0
0,0.0,NA,0,0,0,0,0,14.0,4.0,2.0
0,0.0,NA,0,0,1,1,1,16.0,13.0,1.0
0,0.0,NA,0,1,0,0,0,18.0,15.0,1.0
0,0.0,NA,0,2,0,0,1,17.0,8.0,1.0
0,0.0,NA,0,0,0,0,0,15.0,3.0,1.0
1,3.0,NA,3,0,0,0,0,9.0,9.0,2.0
0,0.0,NA,0,0,0,0,0,7.0,20.0,2.0
0,1.0,2.0,1,0,0,0,1,10.0,14.0,2.0
0,0.0,1.0,0,1,1,2,2,11.0,11.0,2.0
0,0.0,2.0,0,1,1,2,2,11.0,11.0,1.0
0,1.0,1.0,0,0,1,1,1,19.0,10.0,1.0
0,0.0,1.0,0,0,1,2,1,17.0,11.0,2.0
0,1.0,1.0,2,1,0,0,0,10.0,11.0,2.0
0,0.0,0.0,0,0,0,0,0,16.0,4.0,1.0
3,1.0,3.0,3,0,0,0,0,14.0,15.0,1.0
0,0.0,1.0,0,2,0,2,1,7.0,6.0,1.0
0,0.0,0.0,0,0,0,0,0,18.0,7.0,2.0
0,0.0,0.0,0,2,1,2,2,16.0,15.0,1.0
0,0.0,0.0,0,0,0,0,2,17.0,15.0,2.0
0,0.0,0.0,0,1,0,0,0,17.0,12.0,2.0
0,0.0,1.0,0,2,0,1,1,6.0,19.0,2.0
0,0.0,1.0,0,2,2,2,2,16.0,5.0,2.0
0,0.0,0.0,0,2,1,1,1,20.0,8.0,1.0
0,0.0,0.0,0,0,0,1,0,10.0,11.0,2.0
0,0.0,0.0,0,1,0,0,0,19.0,22.0,2.0
0,0.0,0.0,0,1,0,0,0,18.0,7.0,2.0
0,1.0,3.0,0,2,1,2,2,16.0,11.0,1.0
0,0.0,2.0,0,1,2,2,2,12.0,15.0,1.0
0,0.0,0.0,0,1,1,1,1,9.0,6.0,2.0
0,0.0,0.0,0,1,2,1,0,12.0,5.0,1.0
0,0.0,1.0,0,0,0,0,0,15.0,7.0,2.0
0,0.0,1.0,0,1,0,0,0,13.0,6.0,1.0
0,0.0,3.0,0,0,1,3,2,22.0,15.0,1.0
0,0.0,0.0,0,0,0,0,0,12.0,20.0,2.0
1,1.0,0.0,0,1,1,2,2,13.0,6.0,2.0
0,1.0,2.0,0,2,1,1,2,14.0,13.0,1.0
0,0.0,0.0,0,0,0,0,0,18.0,14.0,2.0
0,0.0,2.0,1,1,1,2,2,10.0,18.0,1.0
0,1.0,1.0,0,1,0,1,1,15.0,17.0,2.0
0,1.0,0.0,0,0,0,0,0,9.0,22.0,2.0
0,2.0,1.0,0,0,0,0,1,14.0,13.0,2.0
0,0.0,0.0,0,2,1,1,2,17.0,11.0,1.0
0,0.0,0.0,0,0,0,0,0,15.0,14.0,1.0
0,3.0,0.0,1,0,0,0,0,7.0,12.0,2.0
0,0.0,0.0,0,0,1,0,0,14.0,3.0,1.0
0,0.0,1.0,0,1,0,1,1,12.0,1.0,1.0
0,0.0,1.0,0,1,0,2,0,14.0,11.0,2.0
0,1.0,1.0,1,0,1,1,1,10.0,6.0,2.0
0,0.0,1.0,0,2,2,0,2,20.0,12.0,2.0
0,0.0,0.0,0,0,0,1,1,16.0,3.0,1.0
0,1.0,1.0,1,0,0,0,0,17.0,11.0,2.0
0,0.0,0.0,0,0,0,1,0,15.0,6.0,1.0
0,0.0,0.0,0,0,0,0,0,6.0,14.0,1.0
0,0.0,1.0,0,1,1,2,1,6.0,9.0,2.0
0,0.0,0.0,0,0,0,1,1,11.0,8.0,1.0
0,0.0,0.0,0,0,0,0,0,13.0,15.0,1.0
1,0.0,1.0,0,1,1,1,1,15.0,11.0,1.0
0,0.0,0.0,0,1,0,1,0,7.0,16.0,1.0
0,0.0,0.0,0,2,2,3,3,15.0,3.0,1.0
0,1.0,0.0,0,0,0,0,0,4.0,14.0,2.0
0,0.0,1.0,0,0,2,2,3,19.0,13.0,2.0
0,0.0,0.0,0,0,0,1,0,14.0,10.0,2.0
1,1.0,2.0,1,1,2,2,1,11.0,15.0,2.0
0,0.0,1.0,0,2,2,2,2,16.0,3.0,2.0
0,0.0,0.0,0,0,0,0,0,10.0,16.0,2.0
0,0.0,1.0,0,1,0,1,1,13.0,12.0,1.0
0,0.0,1.0,0,2,2,2,1,18.0,12.0,1.0
0,0.0,NA,0,0,1,1,1,21.0,7.0,1.0
0,0.0,NA,0,0,0,0,0,12.0,14.0,2.0
0,0.0,NA,0,2,0,0,0,17.0,8.0,1.0
0,2.0,NA,0,0,0,1,0,13.0,14.0,1.0
0,0.0,NA,0,0,0,2,0,16.0,13.0,2.0
0,0.0,NA,0,0,0,0,0,3.0,15.0,2.0
0,0.0,NA,0,0,0,1,0,18.0,7.0,1.0
0,0.0,NA,0,1,1,2,1,14.0,7.0,2.0
0,3.0,NA,0,1,0,3,1,15.0,15.0,1.0
0,1.0,NA,0,2,1,2,2,14.0,10.0,2.0
0,0.0,NA,0,0,0,1,0,13.0,4.0,2.0
0,0.0,NA,0,0,0,1,2,16.0,4.0,2.0
0,0.0,NA,0,1,1,0,0,16.0,17.0,2.0
1,0.0,NA,0,0,0,0,0,14.0,17.0,1.0
0,0.0,NA,0,2,1,2,1,13.0,6.0,2.0
0,0.0,NA,0,1,0,0,1,11.0,22.0,1.0
2,3.0,2.0,0,0,0,1,0,9.0,21.0,1.0
0,0.0,0.0,0,0,0,0,0,8.0,17.0,1.0
0,0.0,2.0,0,0,1,1,0,15.0,12.0,1.0
0,1.0,1.0,0,0,0,0,0,13.0,10.0,1.0
0,0.0,0.0,0,2,1,1,1,11.0,13.0,1.0
0,0.0,0.0,0,0,0,0,0,13.0,15.0,1.0
0,0.0,0.0,0,0,0,0,0,18.0,7.0,1.0
0,0.0,0.0,0,2,2,3,1,13.0,13.0,2.0
0,0.0,2.0,0,0,0,0,0,6.0,16.0,1.0
0,0.0,1.0,0,1,1,1,1,16.0,8.0,1.0
0,0.0,1.0,0,1,1,2,2,19.0,18.0,2.0
0,0.0,0.0,0,2,2,3,1,13.0,10.0,1.0
0,0.0,0.0,0,0,0,0,0,16.0,11.0,2.0
0,0.0,0.0,0,1,0,2,3,17.0,12.0,1.0
0,0.0,0.0,0,0,0,0,0,17.0,12.0,2.0
0,3.0,0.0,0,0,0,0,0,18.0,11.0,2.0
0,0.0,3.0,0,2,2,3,3,12.0,15.0,2.0
0,2.0,0.0,0,0,2,0,0,23.0,9.0,2.0
0,0.0,1.0,1,2,1,1,1,18.0,6.0,1.0
0,1.0,0.0,0,0,0,0,0,20.0,9.0,2.0
0,0.0,1.0,2,2,1,2,2,15.0,5.0,2.0
0,0.0,0.0,0,1,2,2,2,10.0,6.0,1.0
0,0.0,0.0,0,1,0,1,0,16.0,6.0,2.0
1,0.0,3.0,1,3,1,3,3,18.0,9.0,2.0
0,1.0,0.0,0,0,0,1,1,22.0,11.0,2.0
0,0.0,0.0,0,0,0,0,0,17.0,8.0,2.0
0,1.0,2.0,0,0,0,0,0,10.0,13.0,2.0
0,0.0,1.0,0,0,0,1,0,11.0,10.0,2.0
0,0.0,2.0,0,1,1,1,0,13.0,6.0,1.0
0,0.0,1.0,0,1,1,1,2,11.0,11.0,2.0
0,0.0,0.0,0,2,1,2,1,11.0,15.0,1.0
0,0.0,2.0,0,0,0,0,0,18.0,14.0,1.0
0,0.0,0.0,0,1,2,2,1,12.0,15.0,1.0
3,NA,3.0,0,2,0,1,1,18.0,11.0,2.0
0,0.0,1.0,0,0,0,0,0,17.0,3.0,1.0
0,0.0,0.0,0,0,1,0,0,12.0,15.0,1.0
0,0.0,NA,0,0,0,0,2,19.0,15.0,2.0
0,0.0,NA,0,0,0,1,0,19.0,15.0,1.0
0,0.0,NA,0,0,0,0,0,11.0,17.0,1.0
0,0.0,NA,0,2,0,1,0,11.0,4.0,1.0
0,0.0,NA,0,0,0,0,0,11.0,10.0,1.0
0,0.0,NA,0,1,0,0,0,15.0,11.0,1.0
0,0.0,NA,0,0,0,0,0,21.0,15.0,1.0
0,0.0,NA,0,0,0,0,0,8.0,7.0,1.0
0,0.0,NA,0,2,1,1,2,12.0,2.0,1.0
0,0.0,NA,0,1,0,1,0,8.0,8.0,1.0
0,0.0,NA,0,0,0,0,0,8.0,4.0,1.0
2,0.0,NA,0,2,1,1,0,9.0,11.0,2.0
0,1.0,NA,0,0,0,0,0,18.0,8.0,2.0
0,0.0,NA,0,0,0,0,0,18.0,12.0,2.0
0,0.0,NA,0,0,0,1,0,16.0,5.0,2.0
0,0.0,NA,0,1,0,0,0,14.0,10.0,2.0
0,0.0,NA,0,1,1,2,1,19.0,3.0,2.0
0,0.0,NA,0,1,1,1,0,18.0,11.0,2.0
0,0.0,NA,0,0,1,2,2,16.0,10.0,1.0
2,2.0,NA,0,0,0,1,1,16.0,12.0,1.0
0,0.0,NA,1,1,2,2,2,16.0,15.0,2.0
0,0.0,NA,0,2,2,2,2,18.0,9.0,2.0
0,0.0,NA,0,1,1,1,1,8.0,15.0,1.0
0,0.0,NA,0,2,1,2,1,5.0,3.0,2.0
0,0.0,NA,0,1,0,2,1,7.0,16.0,2.0
0,0.0,NA,0,2,1,2,1,19.0,9.0,2.0
0,0.0,NA,0,0,1,3,1,11.0,16.0,2.0
0,0.0,NA,0,0,0,1,0,9.0,13.0,2.0
0,0.0,NA,0,1,2,2,2,11.0,6.0,1.0
0,0.0,NA,0,1,0,1,0,12.0,13.0,1.0
0,0.0,NA,0,0,0,0,0,14.0,6.0,1.0
0,0.0,NA,0,0,0,2,1,12.0,18.0,1.0
0,0.0,NA,0,0,1,2,1,14.0,7.0,2.0
0,0.0,NA,0,2,0,0,0,16.0,7.0,1.0
0,0.0,NA,0,1,1,2,3,12.0,6.0,2.0
0,0.0,NA,0,0,0,1,1,13.0,8.0,1.0
0,0.0,NA,0,1,1,1,1,17.0,16.0,1.0
0,0.0,NA,0,0,0,0,0,16.0,7.0,2.0
0,0.0,NA,0,1,1,1,2,12.0,8.0,2.0
0,0.0,NA,0,1,1,0,1,16.0,13.0,2.0
0,0.0,NA,0,1,2,1,2,15.0,9.0,1.0
0,0.0,NA,0,0,0,0,0,20.0,7.0,2.0
0,0.0,NA,0,1,1,0,0,17.0,8.0,2.0
0,0.0,NA,0,2,2,1,2,11.0,19.0,2.0
0,0.0,NA,0,1,3,3,1,10.0,12.0,2.0
0,0.0,NA,0,0,0,0,0,6.0,8.0,1.0
0,0.0,NA,1,2,0,2,1,18.0,12.0,2.0
0,0.0,NA,0,0,0,0,0,14.0,10.0,2.0
0,0.0,NA,0,2,1,3,2,15.0,15.0,2.0
1,0.0,NA,0,1,1,0,1,17.0,12.0,1.0
0,0.0,NA,0,0,0,1,1,11.0,9.0,2.0
0,0.0,NA,0,2,0,1,0,19.0,9.0,2.0
0,0.0,NA,0,1,1,1,1,13.0,8.0,1.0
0,0.0,NA,0,0,0,2,0,16.0,15.0,2.0
0,1.0,NA,0,0,0,1,1,18.0,8.0,2.0
0,0.0,NA,0,2,1,2,1,7.0,3.0,1.0
0,0.0,NA,1,0,1,3,2,14.0,9.0,2.0
0,0.0,NA,0,0,0,0,0,14.0,6.0,2.0
0,0.0,NA,0,1,1,2,1,15.0,8.0,2.0
0,0.0,NA,0,1,0,1,1,11.0,6.0,1.0
0,0.0,NA,0,0,0,1,0,8.0,14.0,1.0
0,0.0,NA,0,1,2,0,1,14.0,7.0,1.0
0,0.0,NA,0,1,3,2,2,21.0,7.0,1.0
0,0.0,NA,0,1,2,2,2,10.0,9.0,2.0
0,0.0,NA,0,0,0,0,0,15.0,8.0,1.0
0,0.0,NA,0,0,0,0,0,13.0,6.0,1.0
0,0.0,NA,0,0,0,0,1,9.0,11.0,1.0
0,0.0,NA,0,2,2,3,2,17.0,9.0,2.0
0,0.0,NA,0,0,0,0,0,13.0,5.0,1.0
0,0.0,NA,0,0,0,0,0,14.0,9.0,2.0
1,1.0,NA,0,0,0,0,1,11.0,18.0,1.0
0,0.0,NA,0,2,2,1,2,19.0,11.0,2.0
0,2.0,NA,1,0,0,0,0,19.0,10.0,1.0
1,0.0,NA,0,2,2,2,2,21.0,11.0,1.0
0,0.0,NA,0,0,0,0,0,11.0,22.0,2.0
0,0.0,NA,0,0,0,1,0,11.0,19.0,2.0
0,0.0,NA,0,1,1,1,1,12.0,10.0,1.0
0,0.0,NA,0,1,2,2,3,17.0,1.0,2.0
0,0.0,NA,0,0,1,2,1,15.0,4.0,1.0
0,0.0,NA,0,1,1,3,3,17.0,5.0,2.0
0,0.0,NA,0,2,2,3,1,19.0,5.0,2.0
0,0.0,NA,0,2,2,2,2,10.0,17.0,2.0
0,0.0,NA,0,2,2,1,2,14.0,6.0,2.0
0,1.0,NA,0,2,1,2,1,9.0,18.0,2.0
0,0.0,NA,0,0,0,0,0,13.0,7.0,1.0
0,0.0,NA,0,1,1,1,1,17.0,14.0,1.0
0,0.0,NA,0,1,2,1,2,11.0,8.0,2.0
0,0.0,NA,0,0,0,0,0,7.0,13.0,1.0
0,0.0,NA,0,0,0,1,0,20.0,8.0,1.0
0,0.0,NA,0,0,0,0,0,15.0,12.0,1.0
0,0.0,NA,0,1,0,2,1,15.0,5.0,1.0
0,0.0,NA,0,2,1,1,2,21.0,15.0,1.0
0,0.0,NA,0,0,0,2,0,11.0,11.0,2.0
0,0.0,NA,0,0,0,0,0,23.0,9.0,1.0
0,0.0,NA,0,1,0,0,0,18.0,20.0,1.0
0,0.0,NA,0,1,0,1,0,21.0,6.0,1.0
0,1.0,NA,0,0,1,0,1,18.0,13.0,1.0
0,1.0,NA,0,0,0,0,0,15.0,15.0,1.0
0,0.0,NA,0,1,0,2,2,18.0,7.0,1.0
0,0.0,NA,0,0,0,1,0,15.0,13.0,2.0
1,2.0,NA,1,2,2,3,2,18.0,16.0,2.0
0,0.0,NA,0,0,0,1,0,8.0,2.0,1.0
0,0.0,NA,0,3,3,3,3,18.0,19.0,1.0
0,0.0,NA,0,0,0,0,0,10.0,18.0,1.0
2,0.0,NA,0,0,0,1,0,19.0,15.0,1.0
0,0.0,NA,0,1,1,1,0,13.0,4.0,2.0
0,0.0,NA,0,0,0,0,0,13.0,7.0,2.0
0,0.0,NA,0,0,0,2,1,15.0,14.0,1.0
0,0.0,NA,0,1,2,2,2,12.0,12.0,1.0
0,0.0,NA,0,1,1,1,0,12.0,9.0,2.0
0,0.0,NA,0,0,0,1,2,13.0,9.0,1.0
0,0.0,NA,0,1,0,1,0,13.0,4.0,2.0
0,0.0,NA,0,1,0,1,1,9.0,15.0,1.0
0,0.0,NA,0,2,1,2,1,7.0,5.0,2.0
0,0.0,NA,0,0,0,0,0,12.0,14.0,1.0
0,0.0,NA,0,0,0,0,0,12.0,5.0,2.0
0,1.0,NA,0,1,1,1,1,19.0,13.0,1.0
0,0.0,NA,0,0,0,1,0,6.0,3.0,1.0
0,0.0,NA,0,1,0,0,0,21.0,9.0,2.0
0,0.0,NA,0,1,0,3,0,15.0,6.0,2.0
1,0.0,NA,2,1,0,1,2,16.0,15.0,2.0
0,0.0,NA,0,1,1,1,1,10.0,9.0,1.0
0,0.0,NA,0,0,0,0,0,12.0,9.0,1.0
0,0.0,NA,0,2,3,3,3,20.0,12.0,1.0
0,0.0,NA,0,0,0,0,0,14.0,2.0,2.0
0,0.0,NA,0,1,3,3,3,11.0,18.0,1.0
0,0.0,NA,1,0,0,0,0,7.0,22.0,1.0
0,0.0,NA,0,1,1,1,2,14.0,15.0,1.0
0,0.0,NA,1,1,2,1,1,20.0,9.0,2.0
0,0.0,NA,0,0,0,1,1,16.0,6.0,2.0
0,0.0,NA,0,1,0,0,0,16.0,13.0,1.0
0,0.0,NA,0,1,1,2,2,10.0,14.0,1.0
0,0.0,NA,0,2,1,2,2,15.0,3.0,2.0
0,0.0,NA,0,3,2,3,3,14.0,5.0,2.0
0,0.0,NA,0,3,2,3,3,14.0,9.0,2.0
0,0.0,NA,0,1,1,1,1,11.0,4.0,2.0
0,0.0,NA,0,0,0,1,0,6.0,5.0,1.0
0,1.0,NA,0,1,1,2,2,8.0,20.0,2.0
0,0.0,NA,0,0,0,0,0,16.0,16.0,2.0
0,0.0,NA,0,1,0,1,1,15.0,12.0,1.0
0,0.0,NA,0,1,0,0,1,18.0,15.0,1.0
1,0.0,NA,0,1,1,2,2,14.0,9.0,1.0
0,0.0,NA,0,2,2,2,2,5.0,3.0,2.0
0,0.0,NA,0,0,1,1,1,12.0,7.0,1.0
0,0.0,NA,0,1,1,2,1,16.0,10.0,2.0
0,0.0,NA,0,3,3,3,3,8.0,1.0,2.0
0,0.0,NA,0,0,0,0,0,15.0,6.0,2.0
0,1.0,NA,0,1,1,2,1,10.0,8.0,2.0
0,0.0,NA,0,1,1,1,0,19.0,15.0,2.0
0,0.0,NA,0,0,0,0,0,9.0,12.0,1.0
0,0.0,NA,0,1,0,1,0,15.0,8.0,1.0
0,1.0,NA,0,0,0,0,0,11.0,18.0,2.0
0,0.0,NA,0,0,0,0,0,17.0,6.0,1.0
0,0.0,NA,0,0,0,0,0,4.0,21.0,1.0
0,0.0,NA,0,0,0,0,0,16.0,18.0,2.0
0,1.0,NA,0,0,0,0,0,17.0,12.0,2.0
0,0.0,NA,0,1,1,2,2,12.0,4.0,2.0
0,0.0,NA,0,0,0,1,0,16.0,16.0,1.0
0,0.0,NA,0,1,1,1,1,1.0,5.0,1.0
1,0.0,NA,0,1,1,1,2,17.0,14.0,1.0
0,0.0,NA,0,1,2,2,2,20.0,1.0,2.0
0,0.0,NA,0,1,1,2,2,12.0,2.0,1.0
0,0.0,NA,0,2,1,1,1,16.0,14.0,1.0
0,0.0,NA,0,0,0,0,0,8.0,11.0,2.0
1,1.0,NA,2,0,0,0,0,9.0,15.0,2.0
0,0.0,NA,0,0,0,1,0,13.0,5.0,1.0
0,0.0,NA,0,1,1,2,1,13.0,10.0,2.0
0,0.0,NA,1,2,1,1,1,17.0,4.0,1.0
0,0.0,NA,0,0,1,1,1,21.0,12.0,1.0
0,0.0,NA,0,1,0,1,1,13.0,6.0,2.0
1,1.0,NA,1,1,1,1,1,20.0,7.0,1.0
0,0.0,NA,0,0,0,1,1,9.0,14.0,1.0
0,0.0,NA,2,2,1,2,0,15.0,11.0,2.0
0,0.0,NA,0,2,1,2,2,10.0,8.0,2.0
0,0.0,NA,0,0,0,1,0,15.0,7.0,1.0
0,0.0,NA,0,1,0,1,1,17.0,9.0,2.0
0,0.0,NA,0,1,0,1,0,14.0,10.0,2.0
1,1.0,NA,0,0,1,1,2,18.0,19.0,1.0
0,0.0,NA,0,1,2,2,2,19.0,8.0,1.0
0,0.0,NA,0,0,0,0,0,5.0,5.0,2.0
0,0.0,NA,0,0,0,0,0,11.0,14.0,1.0
0,0.0,NA,0,1,1,2,1,21.0,6.0,2.0
0,0.0,NA,0,2,2,2,2,12.0,16.0,1.0
0,1.0,NA,0,0,1,1,0,10.0,11.0,2.0
0,0.0,NA,0,1,1,1,0,19.0,3.0,1.0
0,3.0,NA,0,0,0,1,1,10.0,12.0,1.0
0,0.0,NA,0,1,2,2,1,9.0,14.0,1.0
0,1.0,NA,1,0,0,0,0,6.0,11.0,1.0
0,0.0,NA,0,2,1,1,1,18.0,3.0,2.0
1,0.0,NA,0,1,0,2,2,16.0,3.0,1.0
0,0.0,NA,0,0,0,0,0,12.0,13.0,1.0
0,0.0,NA,0,0,0,0,0,13.0,12.0,2.0
0,1.0,NA,0,1,2,1,2,13.0,9.0,2.0
0,0.0,NA,0,0,1,1,2,21.0,14.0,1.0
0,1.0,NA,0,1,0,1,1,13.0,9.0,2.0
0,0.0,NA,0,3,1,3,3,16.0,5.0,1.0
0,0.0,NA,0,2,1,2,1,18.0,8.0,1.0
0,0.0,NA,0,0,0,1,0,13.0,15.0,2.0
1,0.0,NA,0,0,0,0,1,13.0,18.0,2.0
0,0.0,NA,0,0,0,0,0,17.0,12.0,2.0
0,0.0,NA,0,0,0,1,0,17.0,9.0,2.0
1,0.0,NA,1,1,1,1,1,9.0,8.0,1.0
0,0.0,NA,0,1,1,1,1,15.0,7.0,1.0
0,0.0,NA,0,0,0,0,0,18.0,9.0,2.0
0,0.0,NA,0,1,0,1,1,16.0,10.0,1.0
0,0.0,NA,0,2,2,2,2,13.0,5.0,1.0
0,0.0,NA,0,0,0,1,1,13.0,9.0,1.0
0,0.0,NA,0,2,2,2,2,20.0,10.0,2.0
0,0.0,NA,0,0,0,0,0,4.0,6.0,1.0
0,0.0,NA,0,0,0,0,1,20.0,14.0,1.0
0,0.0,NA,0,2,1,3,2,15.0,14.0,1.0
0,0.0,NA,0,2,1,1,1,15.0,15.0,2.0
0,0.0,NA,0,0,0,0,0,13.0,8.0,1.0
0,0.0,NA,0,1,1,NA,0,9.0,11.0,2.0
0,0.0,NA,0,1,1,1,1,10.0,14.0,1.0
0,0.0,NA,0,1,1,1,1,10.0,11.0,1.0
0,0.0,NA,0,0,0,0,0,19.0,3.0,2.0
0,0.0,NA,0,1,1,1,1,10.0,12.0,1.0
0,0.0,NA,0,1,1,1,1,9.0,14.0,1.0
0,0.0,NA,0,0,0,0,0,6.0,11.0,1.0
0,2.0,NA,0,2,0,1,1,18.0,3.0,2.0
0,0.0,NA,0,2,0,2,2,16.0,3.0,2.0
0,0.0,NA,0,1,0,1,0,12.0,13.0,2.0
0,0.0,NA,0,1,0,1,0,13.0,12.0,1.0
0,0.0,NA,0,2,1,1,1,13.0,9.0,1.0
0,0.0,NA,0,0,0,1,2,21.0,14.0,1.0
0,0.0,NA,0,1,0,1,1,13.0,9.0,2.0
0,0.0,NA,0,3,0,3,3,16.0,5.0,2.0
0,0.0,NA,0,2,2,2,1,18.0,8.0,1.0
0,0.0,NA,0,0,0,1,1,13.0,15.0,1.0
0,0.0,NA,0,0,0,0,0,13.0,18.0,1.0
0,0.0,NA,0,0,0,0,0,17.0,12.0,2.0
0,0.0,NA,0,1,1,1,1,17.0,9.0,2.0
0,0.0,NA,0,1,0,1,0,9.0,8.0,2.0
0,0.0,NA,0,1,1,1,1,15.0,7.0,2.0
0,0.0,NA,0,0,0,0,0,18.0,9.0,1.0
0,0.0,NA,0,1,0,1,0,16.0,10.0,1.0
0,1.0,NA,0,2,2,3,2,13.0,5.0,1.0
0,0.0,NA,0,2,2,2,3,13.0,9.0,2.0
0,0.0,NA,0,1,1,1,1,20.0,10.0,1.0
0,0.0,NA,0,0,0,0,0,4.0,6.0,2.0
0,0.0,NA,0,0,0,1,0,20.0,14.0,1.0
0,0.0,NA,0,0,0,2,1,15.0,14.0,1.0
0,0.0,NA,0,2,1,2,2,15.0,15.0,2.0
0,1.0,NA,0,0,0,0,0,13.0,8.0,2.0
0,0.0,NA,0,0,1,1,0,9.0,11.0,1.0
0,0.0,NA,0,2,0,1,0,10.0,14.0,2.0
0,0.0,NA,0,1,1,2,1,14.0,2.0,1.0
0,0.0,NA,0,0,0,0,0,7.0,14.0,2.0
0,0.0,NA,0,1,1,0,0,17.0,2.0,2.0
0,0.0,NA,0,1,1,1,0,19.0,11.0,1.0
0,1.0,NA,0,2,1,1,1,12.0,16.0,1.0
0,0.0,NA,0,1,0,1,0,14.0,7.0,2.0
0,0.0,NA,0,1,0,2,1,19.0,8.0,1.0
1,0.0,NA,0,1,1,1,1,12.0,6.0,2.0
0,0.0,NA,0,0,1,1,1,17.0,5.0,1.0
0,0.0,NA,0,2,2,3,2,12.0,13.0,1.0
0,0.0,NA,0,1,0,1,2,16.0,21.0,2.0
0,0.0,NA,0,1,0,0,0,18.0,17.0,1.0
0,0.0,NA,0,1,0,2,1,14.0,5.0,2.0
0,0.0,NA,0,2,1,1,1,17.0,9.0,1.0
0,0.0,NA,0,0,0,0,0,14.0,13.0,1.0
0,0.0,NA,0,0,0,0,0,16.0,16.0,2.0
0,0.0,NA,0,1,1,1,1,6.0,20.0,2.0
0,1.0,NA,0,0,0,0,0,13.0,17.0,1.0
0,0.0,NA,0,1,1,0,0,12.0,15.0,1.0
0,0.0,NA,0,0,0,0,0,18.0,5.0,2.0
0,0.0,NA,0,1,1,2,3,20.0,7.0,2.0
0,0.0,NA,0,1,0,0,0,13.0,5.0,1.0
0,0.0,NA,0,1,0,1,1,14.0,1.0,1.0
0,0.0,NA,0,2,2,2,2,18.0,8.0,2.0
0,0.0,NA,0,0,1,1,1,5.0,16.0,2.0
0,0.0,NA,0,1,1,1,0,18.0,5.0,2.0
0,0.0,NA,0,1,0,0,1,13.0,4.0,1.0
0,0.0,NA,0,0,0,0,0,14.0,13.0,2.0
0,0.0,NA,0,2,2,3,3,14.0,10.0,1.0
0,0.0,NA,0,1,0,0,0,13.0,6.0,1.0
0,0.0,NA,0,0,0,0,1,16.0,12.0,1.0
0,0.0,NA,0,1,1,1,1,14.0,15.0,2.0
0,0.0,NA,0,0,0,1,0,17.0,2.0,1.0
0,0.0,NA,0,1,2,2,2,7.0,11.0,1.0
0,0.0,NA,0,2,2,2,1,15.0,12.0,2.0
0,0.0,NA,0,0,0,1,0,9.0,11.0,1.0
0,0.0,NA,0,0,0,0,0,12.0,14.0,1.0
0,0.0,NA,0,1,0,0,0,12.0,9.0,1.0
0,1.0,NA,1,0,0,0,0,11.0,10.0,1.0
0,0.0,NA,0,3,0,2,2,18.0,8.0,2.0
0,0.0,NA,0,0,0,1,1,21.0,7.0,2.0
0,0.0,NA,0,2,1,2,1,15.0,15.0,2.0
0,0.0,NA,0,1,0,1,1,12.0,12.0,1.0
0,0.0,NA,0,2,1,2,3,15.0,15.0,1.0
0,0.0,NA,0,0,0,1,1,14.0,19.0,2.0
0,0.0,NA,0,2,2,2,1,18.0,3.0,2.0
0,0.0,NA,0,2,1,1,1,12.0,4.0,2.0
0,0.0,NA,0,1,0,0,0,15.0,7.0,1.0
0,0.0,NA,0,1,1,2,1,13.0,4.0,1.0
0,0.0,NA,0,0,0,0,0,22.0,15.0,1.0
0,0.0,NA,0,3,0,3,3,17.0,5.0,1.0
0,0.0,NA,0,0,0,1,2,11.0,13.0,2.0
0,0.0,NA,0,1,1,2,1,20.0,15.0,1.0
0,0.0,NA,0,0,0,1,1,7.0,12.0,1.0
0,0.0,NA,0,0,0,0,0,18.0,13.0,2.0
0,0.0,NA,0,2,2,3,3,15.0,5.0,2.0
0,1.0,NA,0,0,0,0,0,11.0,12.0,2.0
0,0.0,NA,0,0,0,0,0,16.0,7.0,2.0
0,0.0,NA,0,2,2,3,2,13.0,5.0,2.0
0,0.0,NA,0,1,1,1,0,16.0,15.0,1.0
0,0.0,NA,0,2,2,2,2,16.0,8.0,1.0
0,0.0,NA,0,3,3,3,3,19.0,13.0,2.0
0,0.0,NA,0,1,0,0,0,5.0,10.0,1.0
0,0.0,NA,0,0,0,0,0,20.0,12.0,1.0
0,0.0,NA,0,1,0,0,0,11.0,9.0,1.0
0,1.0,NA,0,0,0,0,0,15.0,16.0,1.0
0,0.0,NA,0,0,1,2,2,13.0,13.0,1.0
0,1.0,NA,1,2,1,2,1,16.0,10.0,1.0
0,0.0,NA,0,1,1,1,1,14.0,11.0,1.0
0,0.0,NA,0,1,3,3,3,18.0,15.0,1.0
